,document,term,tfidf
56486016,4139,iwo,0.3721597145803926
56486142,4139,jima,0.3721597145803926
56485628,4139,imperi,0.31553786315531396
56484032,4139,fought,0.29268089793328816
56489300,4139,perspect,0.29268089793328816
56486063,4139,japan,0.2742200030175424
56486064,4139,japanes,0.26340889182852834
56493309,4139,told,0.25724867687450237
56485574,4139,ii,0.22853133952890747
56492318,4139,state,0.210254676013153
135646981,414,toy,0.4442303933958405
135637588,414,forki,0.3228936437667952
135643395,414,prioriti,0.2993769604026766
135632317,414,add,0.25028675773062886
135632540,414,alongsid,0.2267700743665102
135635091,414,confid,0.22483083785575436
135644036,414,reluct,0.2180226024073628
135648386,414,world,0.21520537008023496
135642005,414,new,0.20692285209452663
135644415,414,room,0.198166311279206
165243599,4140,phone,0.6028035256383709
165240366,4140,jexi,0.4272520460285087
165237350,4140,els,0.2827481724151172
165235645,4140,comedi,0.26960945715936635
165237894,4140,featur,0.26454576824530074
165248068,4140,unexpect,0.2362063037801898
165239160,4140,happen,0.23283393942644334
165236630,4140,determin,0.21747636530937342
165235642,4140,come,0.17164530810542042
165241296,4140,love,0.16111679897980208
6839795,4141,trust,0.19298757815930898
6825849,4141,barb,0.15366701719215267
6830768,4141,goro,0.15366701719215267
6833826,4141,medit,0.15366701719215267
6836398,4141,rangoon,0.15366701719215267
6838559,4141,stealthili,0.15366701719215267
6838694,4141,strangul,0.15366701719215267
6826493,4141,bowman,0.1471202746299999
6835054,4141,osaka,0.1471202746299999
6837700,4141,sharpen,0.1471202746299999
3718272,4142,counselor,0.27730884814966306
3730532,4142,unspeak,0.2746208500658972
3730178,4142,turn,0.26681267904483824
3722121,4142,ignor,0.2535900357165448
3723328,4142,legaci,0.2507985528964587
3724813,4142,naiv,0.2507985528964587
3723873,4142,maniac,0.2482066379827236
3722116,4142,idyl,0.2457876500972598
3716632,4142,bloodi,0.23564672258225294
3723159,4142,lake,0.23308532628662135
67064282,4143,seventeenth,0.35442101915675844
67064419,4143,shogun,0.35442101915675844
67066167,4143,tokugawa,0.35442101915675844
67053730,4143,catholic,0.3393214668036748
67058983,4143,jesuit,0.3286081639148095
67052457,4143,ban,0.284714959622773
67056848,4143,foreign,0.2548355142033403
67054450,4143,contact,0.253573017766184
67058924,4143,japan,0.2500236592123691
67062650,4143,priest,0.24285971487731875
110064910,4144,whisk,0.4043545252874586
110055377,4144,heiress,0.3990127101834242
110058193,4144,mistaken,0.3875346719619008
110059377,4144,pari,0.32807636567531556
110064385,4144,vacat,0.31304107124609554
110050695,4144,british,0.2998791017983621
110065052,4144,women,0.2805881695820483
110049756,4144,away,0.2704724030032636
110054704,4144,girl,0.21994618931800802
110065219,4144,young,0.17687706304300313
13051054,4145,hype,0.3174290138343895
13051529,4145,iscariot,0.3174290138343895
13054412,4145,outburst,0.3039054479234745
13058581,4145,templ,0.28078675929942976
13055352,4145,principl,0.2637490812012671
13055869,4145,recount,0.24807294796225518
13054844,4145,perspect,0.2390030836232453
13049544,4145,forget,0.23745149142693864
13051249,4145,increas,0.2359688821247773
13060359,4145,worri,0.2249542593382104
56960165,4146,pleasantvil,0.5010707342576932
56959839,4146,peachi,0.2505353671288466
56962361,4146,sitcom,0.23986170025304582
56954964,4146,geeki,0.22161494620874034
56956986,4146,keen,0.2109412793329395
56963262,4146,suck,0.2012611077804525
56957591,4146,liter,0.18992096222856863
56950050,4146,attitud,0.18863658547519033
56952038,4146,color,0.183014353736147
56953259,4146,disrupt,0.183014353736147
155551780,4147,bader,0.34892885270704144
155556664,4147,ginsburg,0.34892885270704144
155561197,4147,overturn,0.34892885270704144
155554798,4147,discrimin,0.32238514461362633
155551415,4147,appeal,0.31136851038494767
155556966,4147,groundbreak,0.31136851038494767
155553991,4147,court,0.23824358069732315
155558971,4147,lawyer,0.22271650683258665
155563675,4147,sex,0.21464705534918363
155553178,4147,centuri,0.20372627718065067
41427142,4148,monster,0.43704256176374967
41424316,4148,high,0.2482318885511028
41419132,4148,bitecentenni,0.19816207091464286
41423209,4148,freakycool,0.19816207091464286
41430287,4148,scaritag,0.19816207091464286
41430891,4148,skullast,0.19816207091464286
41424763,4148,imperfectli,0.18971968628607289
41420976,4148,creeperiff,0.18372971906617053
41423331,4148,fuse,0.1790835395308477
41431494,4148,stein,0.1790835395308477
146899418,4149,firefight,0.43528276180650544
146905772,4149,rambuncti,0.43003640846982993
146906508,4149,rug,0.42524686312498355
146903065,4149,match,0.3394787192321259
146901999,4149,kid,0.27177615763531493
146897460,4149,crew,0.26848890954823973
146906162,4149,rescu,0.2671751229099933
146895000,4149,attempt,0.24788051336566094
146903234,4149,meet,0.22525771826407048
146893851,4149,00,0.0
14927113,415,aloud,0.30317099442328266
14927136,415,alzheim,0.2739824756261995
14936723,415,notebook,0.26326412405755806
14940603,415,stori,0.2414835496771942
14931698,415,fade,0.23145590368244354
14938405,415,read,0.2227136947407534
14935451,415,man,0.22258712333399908
14942947,415,word,0.20470557551863883
14939571,415,seven,0.18814489877309135
14939525,415,separ,0.18771730732460323
121470373,4150,legaci,0.3111756131493299
121462704,4150,answer,0.2783450241285738
121462265,4150,abus,0.2759964919850169
121468894,4150,hometown,0.27376446497743123
121469469,4150,intent,0.2709508413526577
121475598,4150,someon,0.2628595544897532
121469192,4150,imagin,0.26063671652148235
121477374,4150,uncov,0.22505504213942143
121474875,4150,search,0.20607598875326277
121475449,4150,small,0.1981135194958829
35731064,4151,randomli,0.3308726976925232
35726447,4151,idl,0.32042614545571213
35734720,4151,unemploy,0.2678844121149546
35722786,4151,crowd,0.261982888700583
35722017,4151,chosen,0.243798317241203
35724135,4151,entertain,0.24166165174831697
35735312,4151,walk,0.22459448651775032
35720218,4151,aspir,0.21030578756735727
35726703,4151,innoc,0.2098708980926629
35732196,4151,seemingli,0.20818162434249332
29737185,4152,brainard,0.4358095421651298
29746726,4152,professor,0.38999108295349966
29751417,4152,wed,0.25067088977607155
29738705,4152,creat,0.22727925773265967
29740802,4152,flubber,0.2179047710825649
29744486,4152,medfield,0.2179047710825649
29751423,4152,weebo,0.2179047710825649
29735700,4152,afternoon,0.1927510461916348
29749469,4152,substanc,0.1927510461916348
29750536,4152,twice,0.18346755474754342
101042563,4153,crown,0.5053149670759898
101040756,4153,blow,0.2650646995171091
101040885,4153,bore,0.2583586046551378
101041233,4153,businessman,0.24013277441073178
101046444,4153,inform,0.235811948698196
101051418,4153,robberi,0.235811948698196
101040570,4153,betray,0.23382228876773256
101050503,4153,profession,0.22623021005271765
101042418,4153,cover,0.22367042366468454
101040002,4153,assign,0.20612401437508654
133413567,4154,advanc,0.3162190998930596
133419232,4154,glaisher,0.23332709050374478
133422517,4154,meteorologist,0.23332709050374478
133413128,4154,1862,0.223386555298366
133414102,4154,ascent,0.223386555298366
133414375,4154,balloon,0.20639309812269435
133416879,4154,daredevil,0.20639309812269435
133419975,4154,higher,0.191532844615939
133424230,4154,pioneer,0.18086042292947957
133429320,4154,weather,0.1794591057416439
81538256,4155,szalinski,0.28449212391745876
81535822,4155,rein,0.26854280395005625
81538972,4155,troublesom,0.26854280395005625
81540156,4155,wive,0.2580372554569022
81531583,4155,joke,0.25386805405513974
81524068,4155,absent,0.24690092528752883
81537005,4155,shrink,0.24690092528752883
81528453,4155,effect,0.20521867956703663
81539152,4155,unawar,0.20521867956703663
81531346,4155,invent,0.20209381066911142
80832140,4156,supplier,0.28389479858376326
80820070,4156,cain,0.25656214203916367
80822695,4156,entrap,0.25656214203916367
80824843,4156,houston,0.2465252839105757
80833684,4156,vice,0.2465252839105757
80827861,4156,newcom,0.22584892742015059
80823437,4156,forgotten,0.22379089235029728
80834050,4156,whilst,0.21835229920603064
80818613,4156,appoint,0.21673949146074362
80826731,4156,man,0.20843460525124707
109265885,4157,imper,0.25242546084371315
109270173,4157,proverbi,0.25242546084371315
109263738,4157,exposur,0.2416712694858493
109269976,4157,precari,0.2281225907003639
109262882,4157,distraught,0.2156566377324681
109270374,4157,radiat,0.20973817914474135
109275025,4157,woman,0.20282007495538507
109259612,4157,astonish,0.20081389257390359
109264312,4157,fragil,0.19898398778687748
109263111,4157,driven,0.17807165486028784
9656400,4158,kalahari,0.3769037789786129
9652967,4158,dri,0.3482319629023625
9664945,4158,worsen,0.32315934518911005
9655263,4158,herd,0.31956014682611217
9659914,4158,pride,0.30766026798204227
9660569,4158,reli,0.2789884519057919
9656540,4158,kind,0.2589055731347499
9659107,4158,pack,0.25584012007230084
9661409,4158,season,0.2509680616841903
9652491,4158,desert,0.23103698009952506
17743157,4159,mission,0.29134847556713905
17734082,4159,agent,0.29068808710393473
17743010,4159,microchip,0.27594782513072896
17738430,4159,enabl,0.2506512827243616
17739455,4159,futurist,0.23862977184797932
17737017,4159,covert,0.22698646090675673
17741191,4159,invent,0.207666512400363
17748242,4159,tech,0.20474781119868912
17736059,4159,carri,0.20081428860655437
17741050,4159,inhabit,0.19901473717484075
142776505,416,announc,0.3992780733543494
142791463,416,upsid,0.35103462185092693
142788702,416,secretli,0.3449102984406902
142780617,416,engag,0.34116998530538134
142779521,416,date,0.31004359161372314
142782820,416,howev,0.25641484084839405
142777306,416,best,0.24283253358269885
142785507,416,mother,0.23745868968902312
142779524,416,daughter,0.23190665605425656
142791035,416,turn,0.20627696692805297
102094823,4160,sometim,0.36087663222348165
102092472,4160,post,0.3147177313767338
102082936,4160,board,0.3017244493428245
102087194,4160,ghost,0.2936213219820479
102097670,4160,writer,0.2936213219820479
102088291,4160,hunter,0.29136526147764125
102093344,4160,report,0.2876411431452423
102086030,4160,england,0.2851373728527681
102087818,4160,haunt,0.27224064232702583
102088757,4160,investig,0.227155973333793
149451502,4161,centenari,0.23043868059679898
149456245,4161,inanim,0.23043868059679898
149456548,4161,iridesc,0.23043868059679898
149452001,4161,commemor,0.21365558934971926
149453619,4161,eerili,0.21365558934971926
149461194,4161,rev,0.2038381103239961
149457865,4161,malon,0.20010567802404747
149458812,4161,mutil,0.20010567802404747
149454522,4161,fog,0.19687249810263943
149463973,4161,town,0.19437599635907526
133552257,4162,eas,0.4030239073786316
133555137,4162,intend,0.3371932662497726
133556968,4162,messag,0.32595152990123544
133558265,4162,pain,0.31121047518579104
133547513,4162,10,0.2990727893616989
133563923,4162,widow,0.27635962737295827
133555952,4162,late,0.2644510976206476
133554751,4162,husband,0.23489222745444058
133556041,4162,left,0.2335800563160942
133561576,4162,start,0.21380711035761313
102233637,4163,badnik,0.3692663353527637
102248137,4163,upgrad,0.34237228013317195
102240340,4163,junkyard,0.3337143281725332
102246116,4163,sonic,0.3337143281725332
102240587,4163,knuckl,0.32065923227754545
102236953,4163,drone,0.2997462111177948
102246974,4163,tail,0.2745034655369135
102235649,4163,conquer,0.26687112183836187
102239973,4163,intent,0.2336021213573533
102232724,4163,abandon,0.22244007993354678
57288228,4164,colton,0.25344584284567667
57289307,4164,dignitari,0.25344584284567667
57295684,4164,ostens,0.25344584284567667
57289759,4164,dupe,0.23923705285778052
57289761,4164,duplicit,0.23416571620153964
57286030,4164,arab,0.2228875651055646
57292751,4164,intrepid,0.21730584086172963
57295997,4164,pawn,0.20519731935327795
57291982,4164,heroin,0.19560546291326553
57298453,4164,sidekick,0.19446998512977232
93712133,4165,book,0.370209576939151
93713588,4165,copi,0.2852741488995835
93725906,4165,unscrupul,0.27104832761731107
93715394,4165,expens,0.2682400138276837
93726755,4165,worship,0.2682400138276837
93720933,4165,paid,0.2632192932126029
93723022,4165,satan,0.2568225063350386
93723381,4165,shadow,0.23060634536973748
93722144,4165,rare,0.2262693259556905
93714689,4165,doubl,0.21827748294197347
67802705,4166,reacquaint,0.31819721756377667
67803715,4166,sculpt,0.31819721756377667
67806092,4166,tuscan,0.30815086475778913
67799591,4166,lush,0.28860811885956394
67798900,4166,kiss,0.2728240208882113
67806743,4166,villa,0.2728240208882113
67795871,4166,exchang,0.2414663559227323
67794194,4166,countrysid,0.23553318931802453
67798458,4166,italian,0.23553318931802453
67795437,4166,earlier,0.23142000311674477
18650038,4167,luca,0.5862252287126128
18653761,4167,rome,0.24484552882855284
18655581,4167,summer,0.1849671517591982
18650311,4167,marcelino,0.1586230785600916
18656576,4167,tuscan,0.1536149159413624
18651042,4167,mother,0.14741626111326625
18646005,4167,eighti,0.1465563071781532
18650834,4167,mismatch,0.1344895357962148
18647043,4167,frequent,0.13309609861378607
18651563,4167,nyc,0.13309609861378607
56141596,4168,wersh,0.4016711418228875
56133212,4168,jr,0.3089377395403793
56140426,4168,traffick,0.29029028093223247
56126787,4168,becam,0.2796836082154064
56125434,4168,1980,0.2712143436165356
56126290,4168,arrest,0.2658191629929295
56132796,4168,inform,0.26103614960725957
56138379,4168,sentenc,0.2602891426693621
56140804,4168,undercov,0.24598275843298986
56140723,4168,ultim,0.2141699776640243
32490632,4169,uninhabit,0.3234358650622702
32488033,4169,seattl,0.2863567274915947
32485406,4169,obscur,0.27498833396601013
32478213,4169,compos,0.2704006143002881
32485663,4169,overcom,0.2315985210740882
32484093,4169,mansion,0.22356934947329507
32483753,4169,lone,0.21800506421988528
32490165,4169,tragic,0.21455853474429434
32485930,4169,peac,0.20366310157048223
32477253,4169,build,0.20297149768085002
161033787,417,crass,0.3166381998527705
161037672,417,incognito,0.3066410694820873
161039958,417,momma,0.3066410694820873
161037610,417,imperson,0.2784607417197454
161036597,417,granni,0.2747993984807425
161043839,417,smart,0.23548247367605685
161044035,417,southern,0.21957248983181052
161033606,417,convict,0.20619885896418308
161042437,417,remain,0.1944373588096791
161043669,417,singl,0.1899263248305585
110084473,4170,busi,0.2361858743354662
110095327,4170,sew,0.21587173066673945
110097571,4170,tyke,0.21587173066673945
110083003,4170,annul,0.2066748537249926
110086028,4170,day,0.1830221733051896
110085194,4170,clueless,0.1734149719074494
110097140,4170,tight,0.1734149719074494
110089559,4170,impuls,0.1717340334329152
110098110,4170,verg,0.16733013051597875
110086775,4170,drunken,0.16603364682907365
37452270,4171,blindsid,0.3225715569218912
37459064,4171,liberti,0.3225715569218912
37458136,4171,introduct,0.304487411382512
37455944,4171,fianc,0.27994875492075494
37451688,4171,awkward,0.2422560804946749
37461215,4171,paint,0.24105590461079116
37461611,4171,pictur,0.2398950859271672
37450508,4171,16,0.23460139368841332
37460237,4171,month,0.21651724814903409
37458083,4171,intellig,0.21006273722665628
148781465,4172,entangl,0.35922309392337876
148791732,4172,trick,0.3418771216237261
148784909,4172,latest,0.3145516136478212
148789390,4172,scheme,0.30451965472682996
148781912,4172,femal,0.2883630647931991
148790499,4172,stand,0.28659585878535637
148790825,4172,success,0.2722217057951611
148780615,4172,detect,0.260925363609351
148785628,4172,marri,0.25856891917879093
148786685,4172,night,0.23802212251431415
63023760,4173,heartthrob,0.49193577257691196
63022701,4173,forget,0.3968969923198102
63020621,4173,crush,0.35112777243403354
63018685,4173,birthday,0.34190043238334433
63020852,4173,deal,0.2869840067957032
63027791,4173,parent,0.26827629153132776
63031704,4173,teenag,0.24508631091273017
63023881,4173,high,0.2215467127351946
